CMTE_ID,CMTE_NM,CANDIDATE_DIRECTED_SPENDING,CANDIDATE_DIRECT_RATE,NON_CANDIDATE_RATE,ATTACK_SPENDING,SUPPORT_SPENDING,ATTACK_RATE,Q4_SPENDING,Q4_CONCENTRATION
C00885202,WE ARE NOT GOING BACK,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885251,CITIZENS FOR RESPONSIBLE CANNABIS POLICY,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885285,FAITH OVER FALSE IDOLS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885293,GREAT EDUCATION INITIATIVE PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885327,BLACK VOTES MATTER,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885400,1959 PAC,751075.0,1.0,0.0,0,0,0,0.0,0.0
C00885426,CARDS AGAINST HUMANITY PAC,160000.0,1.0,0.0,0,0,0,160000.0,1.0
C00885442,COMMITTEE TO ELECT MIKE DEMARS,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885475,CONSERVATIVES FOR AMERICAN GREATNESS,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885483,FOR ALL OF US,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885509,INVEST AMERICA PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00762658,KEEP AMERICA AMERICA ACTION FUND,236525.0,1.0,0.0,0,0,0,127102.0,0.5711807662060443
C00762781,AMERICANS FOR FREEDOM PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00762815,HUNTER NATION ACTION INC.,0.0,0.0,0.0,0,0,0,0.0,0.0
C00762823,BLUE TURNOUT PROJECT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00762872,BATTLEGROUND GEORGIA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00762997,TAKE BACK AMERICA PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00763193,GEORGIA HONOR,6072.0,1.0,0.0,0,0,0,0.0,0.0
C00763201,BLUE SLATE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00835942,DEFEND OHIO VALUES PAC,1969262.0,1.0,0.0,0,0,0,0.0,0.0
C00835959,FAIRSHAKE,126911816.0,1.0,0.0,0,0,0,10995636.0,0.08781904983798622
C00835967,CONSERVATIVES FOR AMERICAN EXCELLENCE INC.,7115692.0,1.0,0.0,0,0,0,0.0,0.0
C00835991,JUSTICE AND CONSTITUTION PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836031,GREEN BERET POLITICAL ACTION COMMITTEE,32547.0,0.9999990782569101,9.217430898544876e-07,0,0,0,0.0,0.0
C00836056,R.E.D PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836114,DOING BUSINESS WITH CRYPTO LLC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836163,NEW JERSEY REPUBLICAN VOTER INTEGRITY PROJECT: NJRVIP,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836189,WORKING FOR AMERICA INC.,28996.0,1.0,0.0,0,0,0,0.0,0.0
C00836197,CREATORS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836221,DEFEND AMERICAN JOBS,112368662.0,1.0,0.0,0,0,0,1829650.0,0.01630570951060128
C00836254,LOVE ABOVE ALL,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836338,CAMPAIGN FOR DEMOCRACY GROUP,9651514.0,1.0,0.0,0,0,0,0.0,0.0
C00836411,SAVE OUR CONSTITUTION PAC,25229.0,1.0,0.0,0,0,0,25229.0,1.0
C00836429,JOIN US,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836726,MAGA TO THE MOON SUPER PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836775,WIN PA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836783,REAL LEADERSHIP FOR COLORADO,149467.0,1.0,0.0,0,0,0,32467.0,0.22473644500128057
C00836791,PATH TO FREEDOM PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836817,A MORE JUST AMERICA SUPER PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00836866,VOTERS DESERVE BETTER,3480.0,0.999971265193529,2.8734806471031327e-05,0,0,0,3480.0,1.0
C00836981,PROTECT :LONG ISLAND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837138,DW PAC,16221.0,0.9999118504441074,8.814955589264706e-05,0,0,0,0.0,0.0
C00837146,FREEDOM COSTS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837211,IMPEACH CLARENCE THOMAS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837369,INVESTIGATE CLARENCE THOMAS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837427,PROJECT RESCUE AMERICA,8531652.0,0.9999999624926112,3.750738875041293e-08,0,0,0,4470605.0,0.524002268259418
C00837443,AMERICAN PACT,21997.0,0.9999545413219384,4.5458678061605085e-05,0,0,0,2172.0,0.09874073737327818
C00837583,UAMV ACTION,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837633,ONLY THE TRUTH PAC ORG LLC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837674,MAINE FUTURE FUND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837690,NATIONAL SECURITY POLICY ACTION,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837708,THE NATIONAL LEAGUE OF AMERICA PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837724,POETIC JUSTICE PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837732,FRIENDS FOR PHILIP AGLIANO,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837740,MAX'S BACK PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00837948,STEALTH,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838011,INTEGRATED SUSTAINABILITY ALLIANCE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838169,REPUBLICAN LEADERSHIP FUND INC.,6853162.0,1.0,0.0,0,0,0,0.0,0.0
C00838268,VIRGINIA NOW,468834.0,0.9999989335255831,1.0664744168886742e-06,0,0,0,0.0,0.0
C00838276,NEXT GEN GOP PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838359,AMERICAN BRIDGE RESEARCH FUND,900000.0,1.0,0.0,0,0,0,0.0,0.0
C00838383,TENNESSEE TRADITIONS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838441,REPUBLICAN PROSPERITY PAC (RP PAC),0.0,0.0,0.0,0,0,0,0.0,0.0
C00838532,ALL AMERICAN AMERICA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838540,OMAR BOULOS FOR PRESIDENT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838615,AI SUPER PAC LLC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00838680,LAW AND ORDER PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885616,EDDIE HUFF FOR DISTRICT 7,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885624,DEFEND AMERICAN LIBERTY PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885640,NEW HAMPSHIRE 1ST,60000.0,1.0,0.0,0,0,0,0.0,0.0
C00885665,WILBERFORCE PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885699,END GUN VIOLENCE MICHIGAN ACTION FEDERAL INDEPENDENT EXPENDITURE COMMITTEE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885707,MAINSTREAM COLORADO FUND,1817887.0,1.0,0.0,0,0,0,1306687.0,0.7187944025123674
C00885715,"CHISPA PAC, SPONSORED BY CHISPA, A PROJECT OF TIDES ADVOCACY.",505209.0,1.0,0.0,0,0,0,199312.0,0.3945139536310715
C00885798,LATINAS FOR FREEDOM PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885822,MIGHTY ALABAMA STRIKE FORCE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885855,BILLBOARDS 47 SWING STATES,79392.0,0.9999782098661948,2.1790133805210665e-05,0,0,0,375.0,0.004723397823458283
C00885863,SAVE THE US HOUSE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885871,YOUNG AMERICANS FOR A BETTER AMERICA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885947,VOTERS OF THESE 50 STATES OF AMERICA,3427559.0,1.0,0.0,0,0,0,3427448.0,0.9999676154371084
C00885954,COCONUT BRAT PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00885970,LULAC ADELANTE PAC,10000.0,1.0,0.0,0,0,0,10000.0,1.0
C00886002,SUNSHINE PAC,358067.0,1.0,0.0,0,0,0,0.0,0.0
C00886028,OHIOANS FOR JUDICIAL INTEGRITY (OFJI),0.0,0.0,0.0,0,0,0,0.0,0.0
C00886051,AMERICAS FUTURE PROJECT PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886093,FOR MICHIGAN ACTION FUND,866719.0,0.9999787825006603,2.121749933969852e-05,0,0,0,623667.0,0.7195723181330973
C00886119,SHATTER ON,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886135,RH PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886168,LONG ON SOUTH CAROLINA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886176,SMALL D ACTION PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886200,LEAGUE OF AFRICANS VOTERS IN AMERICA PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886242,MUST WIN. CAN WIN.,21000.0,1.0,0.0,0,0,0,21000.0,1.0
C00886317,ASIANS MAKING AMERICA GREAT AGAIN,43253.0,0.9999932953077095,6.704692290471215e-06,0,0,0,39753.0,1.0
C00886333,SHARK WEEK,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886382,FORCE FOR GOOD,25541.0,0.9999859052141311,1.4094785868890014e-05,0,0,0,107.0,0.004189342625582397
C00886515,LAST STAND POLITICAL ACTION COMMITTEE,99742.0,0.9999916785998553,8.321400144728486e-06,0,0,0,99742.0,1.0
C00886556,YOUNG ILLINOISANS FOR CHANGE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886572,PAKISTANI AMERICAN POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886598,ADVANCING AMERICA FIRST,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886614,YOUR COMMUNITY PAC,19122806.0,1.0,0.0,0,0,0,10488266.0,0.9204403574075447
C00886648,CHINESE REPUBLIC PARTY,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886663,PUMP THE VOTE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886747,RESTORING LIBERTY PAC,56041.0,0.9999800150315512,1.998496844879405e-05,0,0,0,56041.0,1.0
C00886804,FRECKA PAC,535700.0,1.0,0.0,0,0,0,0.0,0.0
C00886812,AMERICA REBORN,0.0,0.0,0.0,0,0,0,0.0,0.0
C00886846,POINT OF FRICTION,14049.0,0.999976511335416,2.3488664584014884e-05,0,0,0,14049.0,1.0
C00886929,SAFER NM COMMUNITIES,148977.0,0.9999214705544782,7.852944552177998e-05,0,0,0,99079.0,0.6650623921813434
C00886952,LATINO FREEDOM FUND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00763870,CAREER EDUCATION PAC,299618.0,0.9999859155973146,1.4084402685354824e-05,0,0,0,299618.0,1.0
C00763888,RON RESPONSE PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00763920,RELATIONPAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00764464,BAC POLITICAL EDUCATION FUND,5000.0,1.0,0.0,0,0,0,0.0,0.0
C00764498,MADISON MAJORITY PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00764506,ULTRA MAGA ACTION,1000.0,1.0,0.0,0,0,0,0.0,0.0
C00847236,DUTY FIRST NEVADA PAC,1306249.0,1.0,0.0,0,0,0,0.0,0.0
C00847301,STREET B.E.A.T (BLACK ECONOMIC ACTION TEAM),0.0,0.0,0.0,0,0,0,0.0,0.0
C00847376,RIGHT THE WRONG PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00847558,BEAUTIFUL AMERICA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00847574,TO FORM A MORE PERFECT UNION,38000.0,1.0,0.0,0,0,0,0.0,0.0
C00847640,DONALD TRUMP IS A LIMP DICKED LOSER WHO COULDN'T BEAT HUNTER BIDEN'S LAPTOP,0.0,0.0,0.0,0,0,0,0.0,0.0
C00847772,JUMPSTART ACTION FUND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00847780,DARK BRANDON FOR PRESIDENT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00847822,WE THE PEOPLE FOR WILLIAM ISGAR,0.0,0.0,0.0,0,0,0,0.0,0.0
C00847863,STRONGER TOMORROW,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848051,C'MON LIL' DONNIE PRISON IS CALLING: YOU NEED TO LOSE WEIGHT AND LEARN TO GIVE A GOOD DEEPTHROAT BJ,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848143,RESTORING VIRGINIA INTEGRITY,10000.0,1.0,0.0,0,0,0,10000.0,1.0
C00848283,JUST PLEAD GUILTY LIL' DONNIE--EVERYBODY ALREADY KNOWS YOU DID IT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848291,FAMILIES FOR A SAFER PRINCE WILLIAM,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848382,AMERICANS UNITED FOR COMPASSIONATE CONSERVATISM,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848424,DEAR DON--YOU *ARE* ORANGE AND FAT.  ALSO A COWARD AND A SHITSTAIN YOU PUNK PUSSY BITCH,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848440,PROTECT PROGRESS,66272246.0,1.0,0.0,0,0,0,2836968.0,0.04301962930339137
C00848481,VOTE THE BUMS OUT!,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848531,COME TO ME LIL DONNIE.  I'M GONNA MAKE YOU TAKE OFF THAT STUPID RUG AND UNPUCKER THAT TIGHT ASSHOLE--THE RICE STREET JAIL,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848549,KENNEDY24NORTHEAST,0.0,0.0,0.0,0,0,0,0.0,0.0
C00869982,DEFEND MONTANA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870030,MARYLAND'S FUTURE,27014713.0,0.9999989946229414,1.0053770586049282e-06,0,0,0,18032244.0,0.6674971523850726
C00870089,TEAMSTERS LOCAL 396 PAC,20000.0,1.0,0.0,0,0,0,10000.0,0.5
C00870147,CADENCE UNITED,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870188,RURAL ANIMAL FARMERS ASSOCIATION,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870196,PROTECT FLORIDA VOTERS,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870279,2024 DELEGATE COMMITTEE,776898.0,1.0,0.0,0,0,0,10000.0,0.01295507955714356
C00870295,AMERICANS FIRST,9604.0,0.9997574515970199,0.00024254840298010283,0,0,0,0.0,0.0
C00870311,LISTEN TO US,1029504.0,1.0,0.0,0,0,0,80000.0,0.09114586300321062
C00870410,THE VENUS PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870485,THE OHIO VIRTUE PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870501,DEMOCRACY SUPERPAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870543,LOCAL LEADERSHIP PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870576,AMERICA REBORN PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870584,OHIO CONSERVATIVE PROJECT INC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870592,FIX WASHINGTON PAC,16795198.0,1.0,0.0,0,0,0,6692916.0,0.39850176222989453
C00870642,AMERICA FIRST PRIORITIES PAC,21910.0,1.0,0.0,0,0,0,0.0,0.0
C00870717,COMMON SENSE ALABAMA,67000.0,0.9999798511522529,2.014884774714787e-05,0,0,0,0.0,0.0
C00870766,OHIO TRUTH PAC,1523365.0,1.0,0.0,0,0,0,0.0,0.0
C00870816,A COMMON AMERICA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870824,MAJOR CHANGE USA LLC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870923,DCOC PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00870972,ISTANDONIT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871012,MAKE MONTANA GREAT,189500.0,1.0,0.0,0,0,0,95000.0,0.5013192612137203
C00871079,LEADERSHIP WITH INTEGRITY PAC,884882.0,0.9999953214319754,4.678568024552021e-06,0,0,0,884882.0,1.0
C00871087,TEAMUNITY2024,10858.0,1.0,0.0,0,0,0,0.0,0.0
C00871228,"NATIONAL POLITICAL INDEPENDENCE CONVENTION, INC.",0.0,0.0,0.0,0,0,0,0.0,0.0
C00840231,TEXAS MAINSTREAM COALITION,0.0,0.0,0.0,0,0,0,0.0,0.0
C00840330,FOR THE MAJORITY PAC,29500.0,1.0,0.0,0,0,0,0.0,0.0
C00840637,THE AMERICAN PATRIOTS COMMITTEE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00840645,NC FREEDOM FUND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00840660,"HEAL THE DIVIDE, INC.",0.0,0.0,0.0,0,0,0,0.0,0.0
C00840678,BET ON MICHIGAN,0.0,0.0,0.0,0,0,0,0.0,0.0
C00840710,BIG SKY ACTION FUND,1020000.0,1.0,0.0,0,0,0,0.0,0.0
C00841106,NATIONAL PUBLIC OPINION,0.0,0.0,0.0,0,0,0,0.0,0.0
C00841486,DEMOCRATIC VOTER PROJECT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00841536,RESTORING AMERICAN VALUES.ORG,0.0,0.0,0.0,0,0,0,0.0,0.0
C00841577,LIBERTY AND FREEDOM PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00841585,JOBOB AND FRIENDS,0.0,0.0,0.0,0,0,0,0.0,0.0
C00841593,TELL IT LIKE IT IS PAC,7749189.0,1.0,0.0,0,0,0,1018407.0,1.0
C00765206,DEFEND OUR VALUES PAC (DOV PAC),0.0,0.0,0.0,0,0,0,0.0,0.0
C00765529,MINOCQUA BREWING COMPANY SUPERPAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00765776,POS-GO IE PAC (PEOPLE OPPOSING SEDITION),0.0,0.0,0.0,0,0,0,0.0,0.0
C00765875,FOR THE PEOPLE PAC,22.0,1.0,0.0,0,0,0,0.0,0.0
C00765883,NO EXCUSES PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00766030,BUILD OUR FUTURE TOGETHER PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00766113,GIVE THEM THE BOOT PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854240,CONSERVATIVE WATCH USA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854273,NORTH CAROLINA VALUES FUND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854299,BOLD AMERICA,1985442.0,1.0,0.0,0,0,0,1240635.0,0.6709449966091355
C00854398,RIGHTPATH USA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854448,UTAHNS FOR LIBERTY,55500.0,1.0,0.0,0,0,0,0.0,0.0
C00854679,MFO,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854687,KG COMMITTEE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854695,NINA MORTON,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854703,RILEY HARTMAN,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854711,CIG,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854729,LJ,0.0,0.0,0.0,0,0,0,0.0,0.0
C00854745,BOWIE CONCERNED CITIZENS,2250.0,1.0,0.0,0,0,0,0.0,0.0
C00854869,OVRSITE PAC,536210.0,0.9999998135059374,1.8649406263726576e-07,0,0,0,0.0,0.0
C00854893,RAILROADERS FOR PUBLIC SAFETY,1697200.0,1.0,0.0,0,0,0,1230478.0,0.7314695042206634
C00854919,HOOSIERS FOR INTEGRITY,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855064,CONSERVATIVE VALUES FOR UTAH,5617126.0,1.0,0.0,0,0,0,0.0,0.0
C00855130,UPHOLD AMERICA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855148,1803 PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855155,CONSERVATIVES COME HOME PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855163,COME HOME CONSERVATIVES,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855171,DARE DEFEND OUR RIGHTS PAC,102750.0,1.0,0.0,0,0,0,0.0,0.0
C00855213,SOUTH ALABAMA CONSERVATIVES PAC,1319664.0,1.0,0.0,0,0,0,133380.0,0.10107118175535591
C00855379,AMERICA'S PROMISE,389086.0,0.9999993574689416,6.425310583590971e-07,0,0,0,0.0,0.0
C00855510,FOR ANYONE AND EVERYONE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855577,DEFEND ALABAMA,74378.0,0.9999854797881339,1.4520211866098087e-05,0,0,0,0.0,0.0
C00871327,VOTE UNCOMMITTED MN,11553.0,0.9999385478776948,6.145212230523889e-05,0,0,0,0.0,0.0
C00871350,MICHIGAN ACTION FEDERAL SUPER PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871368,PROJECT 218,13690994.0,1.0,0.0,0,0,0,10495994.0,0.7666349134328742
C00871525,KEEP IT ALASKA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871541,CITIZENS FOR A NEW ARIZONA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871558,IDAHO STRONG PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871566,MOVING MICHIGAN FORWARD,37500.0,1.0,0.0,0,0,0,0.0,0.0
C00871582,AMERICANS FOR AI SAFETY,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871616,FUND FOR A STRONGER OHIO,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871681,WARHAMMER,0.0,0.0,0.0,0,0,0,0.0,0.0
C00871988,VOICE FOR NEW YORK,233340.0,1.0,0.0,0,0,0,233340.0,1.0
C00872051,FAIR CHANCE LLC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00872085,SOUTH CAROLINA PATRIOTS PAC,7947962.0,1.0,0.0,0,0,0,0.0,0.0
C00872119,VIRGINIANS FOR FREEDOM,761762.0,0.9999964949805298,3.5050194702179738e-06,0,0,0,0.0,0.0
C00872127,LOWCOUNTRY CONSERVATIVES,495243.0,0.9999977586810674,2.241318932560965e-06,0,0,0,0.0,0.0
C00872150,ROCKY MOUNTAIN VALUES PAC,939150.0,1.0,0.0,0,0,0,0.0,0.0
C00872200,VIRGINIA PATRIOTS FOR FREEDOM,94044.0,1.0,0.0,0,0,0,0.0,0.0
C00872226,BUCKEYE PATRIOT ALLIANCE,40000.0,1.0,0.0,0,0,0,0.0,0.0
C00872275,SOUTHERN ILLINOIS WORKING FAMILIES PAC,19994.0,1.0,0.0,0,0,0,355.0,0.017755326597979394
C00872457,RESTORING STANDARDS PAC,68330.0,0.9999978047757836,2.1952242164058333e-06,0,0,0,0.0,0.0
C00872507,BRIGHTER FUTURE ND,107633.0,1.0,0.0,0,0,0,0.0,0.0
C00872531,HARDBALL USA,0.0,0.0,0.0,0,0,0,0.0,0.0
C00872549,BATTLEGROUND CALIFORNIA,3770305.0,1.0,0.0,0,0,0,1866305.0,0.4950010675528903
C00872614,AMERICAN MUSLIM PUBLIC AFFAIRS COMMITTE (AMPAC),0.0,0.0,0.0,0,0,0,0.0,0.0
C00872655,ACLU VOTER EDUCATION FUND,2003478.0,1.0,0.0,0,0,0,0.0,0.0
C00872689,THE RAINEY-SMALLS PROJECT,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848671,MOBILIZE NOW,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848705,COLLEGE STUDENTS FOR DEMOCRACY,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848739,"DEFENDING AMERICA PAC, INC.",322879.0,1.0,0.0,0,0,0,0.0,0.0
C00848762,THE PARKER PRESIDETIAL CAMPAIGN,0.0,0.0,0.0,0,0,0,0.0,0.0
C00848812,COMMITTEE TO ELECT TIM SCOTT DELEGATES,726667.0,1.0,0.0,0,0,0,0.0,0.0
C00848952,STOP ABORTION EXTREMISM PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849000,ACCOUNTABILITY ACTION,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849034,BUILDING A STRONG RHODE ISLAND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849042,CITIZENS ALLIANCE OF NORTH DAKOTA,200000.0,1.0,0.0,0,0,0,0.0,0.0
C00849109,DEFEAT THE MACHINE SUPER PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849190,"FAMILY, FAITH, AND JUSTICE",0.0,0.0,0.0,0,0,0,0.0,0.0
C00849208,PATRIOT PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849224,SAINT AUGUSTINE PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849372,PROGRESSIVE ALLIANCE FOR PR,275000.0,1.0,0.0,0,0,0,0.0,0.0
C00849489,KEYSTONE RENEWAL PAC,54394973.0,0.999999825535379,1.744646209722589e-07,0,0,0,11092136.0,0.20565757954490865
C00849539,PETE FOR PINAL,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849547,CONSERVATIVES FOR VIRTUE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849562,"UNCLE DONNIE--SHUT THE FUCK UP AND PLEAD GUILTY AND GET BACK TO WHAT YOU KNOW: COMPULSIVE LYING, GRIFTING, DRINKING AND RAW DOGGIN PORNSTARS",0.0,0.0,0.0,0,0,0,0.0,0.0
C00849729,LAST BEST PLACE PAC,34502216.0,1.0,0.0,0,0,0,13291677.0,0.38524125522835984
C00849877,UNIFY COLORADO,68000.0,1.0,0.0,0,0,0,58000.0,0.8529411764705882
C00849927,UNITED FOR CHANGE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00849950,PATRIOT LEGAL DEFENSE FUND,0.0,0.0,0.0,0,0,0,0.0,0.0
C00767459,NICPAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00767749,ZINC COLLECTIVE PAC,67500.0,1.0,0.0,0,0,0,0.0,0.0
C00768572,TRUST THE PEOPLE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855601,OREGON FIGHT CLUB SUPERPAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855700,STAR,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855775,RED STATE BLUE RESOURCES,3500.0,1.0,0.0,0,0,0,3500.0,1.0
C00855783,MOVING IOWA FORWARD PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00855809,PATRIOTS PREVAIL PAC,388541.0,1.0,0.0,0,0,0,379164.0,0.975866124810509
C00855924,CONSERVATIVE AMERICANS PAC,902920.0,1.0,0.0,0,0,0,0.0,0.0
C00856070,DRAFT ROMNEY MANCHIN COMMITTEE,0.0,0.0,0.0,0,0,0,0.0,0.0
C00856211,"FRIENDS OF AMERICA, INC",0.0,0.0,0.0,0,0,0,0.0,0.0
C00856278,JOBS FOR THE VALLEY PAC,0.0,0.0,0.0,0,0,0,0.0,0.0
C00856377,ISRAEL TODAY,0.0,0.0,0.0,0,0,0,0.0,0.0
C00856385,BEEHIVE VALUES PAC,97170.0,0.9999911496100786,8.850389921377655e-06,0,0,0,0.0,0.0
