CMTE_ID,CMTE_NM,CMTE_TP,TTL_RECEIPTS,TTL_DISBURSEMENTS,OFFICE_SEGMENT,TOTAL_DEM_DISB,TOTAL_REP_DISB,IMBALANCE_SCORE,PTY_GROUP
C00860312,AMERICA FIRST NORTH CAROLINA,O,90000.0,67736.53,OTHER,0.0,135470.0,1.0,REP
C00860403,STAND FOR US,O,0.0,0.0,OTHER,,,,
C00860411,FREEDOM FOR THE PEOPLE PAC,O,223150.0,120000.0,OTHER,240000.0,0.0,1.0,DEM
C00860452,AAPI POWER PAC,O,2536.96,0.0,OTHER,,,,
C00860460,STAND FOR KANSAS,O,45500.0,0.0,OTHER,,,,
C00861195,"MOMS FOR 3SUMS, RAPE, ABORTION, FRAUD AND HYPOCRISY",O,,,OTHER,,,,
C00877027,THE SENECA PROJECT INC,O,554833.02,32825.0,OTHER,42824.0,22824.0,0.30465513039239583,BIPARTISAN
C00877068,FAMILIES FOR A SAFE NEW YORK,O,,,OTHER,,,,
C00877241,NEXT GEN HOOSIERS,O,19655.0,0.0,OTHER,,,,
C00877258,NEW HAMSHIRE VALUES PAC,O,0.0,0.0,OTHER,,,,
C00877514,CLIMATE LEADERS PAC,O,1000.0,0.0,OTHER,,,,
C00877522,STAND TALL FOR DELAWARE PAC,O,0.0,0.0,OTHER,,,,
C00877571,AFRICAN DIASPORA COLLECTIVE POLITICAL ACTION COMMITTEE (ADCPAC),O,150.0,0.0,OTHER,,,,
C00877613,GREAT LAKES BAY REPUBLICAN PAC,O,,,OTHER,,,,
C00877647,NEW HAMPSHIRE VALUES PAC,O,0.0,0.0,OTHER,,,,
C00877654,RISING STARS OF DEMOCRACY,O,,,OTHER,,,,
C00877670,CAAG PAC,O,84200.0,16235.36,OTHER,0.0,18152.0,1.0,REP
C00877738,THE WHITE PAPER PAC,O,,,OTHER,,,,
C00877753,AMERICAN FREEDOM PAC (AFPAC),O,162800.0,81767.1,OTHER,163522.0,0.0,1.0,DEM
C00877761,SAEF,O,489948.87,0.0,OTHER,,,,
C00877787,SAVE OUR COUNTRY,O,2660407.5,2650000.0,OTHER,0.0,5300000.0,1.0,REP
C00877803,GEN-Z FOR CHANGE PAC,O,50000.0,0.0,OTHER,,,,
C00877837,AMERICA PRIMUM PAC,O,0.0,0.0,OTHER,,,,
C00877886,1000 WOMEN STRONG PAC,O,295000.0,131149.36,OTHER,262292.0,0.0,1.0,DEM
C00877936,BLUE HORIZON ACTION,O,104000.0,71878.0,OTHER,143756.0,0.0,1.0,DEM
C00878009,EVERYTOWN-DEMAND A SEAT PAC,O,8085805.47,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00878033,COUNTRY COMMUNITY HONOR,O,,,OTHER,,,,
C00878041,HEALTH EQUITY NOW,O,555106.0,549960.0,OTHER,1099920.0,0.0,1.0,DEM
C00878173,SUNSHINE STATE FUTURE FUND,O,75000.0,0.0,OTHER,,,,
C00878181,BLIND JUSTICE PAC,O,0.0,0.0,OTHER,,,,
C00878215,KANSAS CONSERVATIVE FUND,O,60900.0,56183.71,OTHER,0.0,112362.0,1.0,REP
C00878256,EXPOSING SLIMY POLITICIANS ENSLAVING THE WORLD,O,100.0,0.0,OTHER,,,,
C00878264,CONSERVATIVE FUTURE FUND,O,1614342.14,263354.26,OTHER,10000.0,516706.0,0.9620281523278641,REP
C00878355,SOUTH CAROLINA CONSERVATIVE LEADERSHIP FUND,O,10000.0,0.0,OTHER,,,,
C00878363,AMERICA IS OURS,O,0.0,0.0,OTHER,,,,
C00878421,FACE OF HATE PAC,O,0.0,0.0,OTHER,,,,
C00851410,PROTECT LIBERTY PAC,O,563400.25,306666.0,OTHER,0.0,613326.0,1.0,REP
C00851451,HONEST GOVERNMENT 24,O,203007.0,0.0,OTHER,,,,
C00851469,HUDSON FOR HIGH QUALITY SCHOOLS,O,,,OTHER,,,,
C00851584,NEW ENGAGEMENT PAC,O,26000.0,0.0,OTHER,,,,
C00851733,VOICES FOR A BETTER FUTURE PAC,O,409088.88,0.0,OTHER,300000.0,0.0,1.0,DEM
C00851758,TRUMP IS A POMPOUS ASS AND A GIANT PUSSY,O,,,OTHER,,,,
C00851824,STOP NEWSOM PAC,O,0.0,0.0,OTHER,,,,
C00851873,BLOCKCHAIN FREEDOM PAC,O,1000.0,0.0,OTHER,,,,
C00852244,POLE POSITION PAC,O,1301000.0,920812.22,OTHER,910000.0,941608.0,0.0170705678523748,BIPARTISAN
C00852285,BLUE SOUTH,O,,,OTHER,,,,
C00852293,VOLUNTEER FIREFIGHTERS OF AMERICA,O,,,OTHER,,,,
C00852384,PAKISTANI AMERICAN DEMOCRAT AGAINST BULLYING,O,,,OTHER,,,,
C00852665,DARK MONEY FOR CHAOS,O,0.0,0.0,OTHER,,,,
C00863001,PROGRESS WAVE USA,O,,,OTHER,,,,
C00863084,GOOD FIGHT,O,3350000.0,3325728.0,OTHER,232790.0,6418660.0,0.9300032323779026,REP
C00863258,HEY DONNIE DUMBFUCK IF IMMIGRANTS POISONING OUR BLOOD WHY DO YOU KEEP BREEDING WITH THEM,O,,,OTHER,,,,
C00863415,"VIA POLITICAL ACTION COMMITTEE, LLC",O,4253.48,3700.0,OTHER,0.0,7400.0,1.0,REP
C00863449,STAND TALL PAC,O,0.0,0.0,OTHER,,,,
C00863456,VIRGINIANS UNITED FOR PROGRESS,O,80000.0,34000.0,OTHER,68000.0,0.0,1.0,DEM
C00863548,GREENPEACE USA VOTES,O,1474645.21,102974.41,OTHER,83374.0,122560.0,0.19028426583274252,BIPARTISAN
C00863688,AWAKE AMERICA,O,0.0,0.0,OTHER,,,,
C00863944,OHIOANS FOR CONSERVATIVE VALUES,O,500000.0,0.0,OTHER,,,,
C00864017,NEVADA FIRST,O,25000.0,10750.0,OTHER,0.0,21500.0,1.0,REP
C00864058,PART OF THE SOLUTION PAC,O,293500.0,247785.0,OTHER,495570.0,0.0,1.0,DEM
C00864108,GOLDEN STATE VOICES UNITED SUPER PAC,O,0.0,0.0,OTHER,,,,
C00864173,VIRGINIANS FOR CONSERVATIVE LEADERSHIP,O,76778.38,48253.77,OTHER,0.0,96504.0,1.0,REP
C00864181,THE HIP HOP PARTY INC,O,,,OTHER,,,,
C00864215,RIGHT FOR NC,O,153031.0,141129.6,OTHER,0.0,282252.0,1.0,REP
C00864272,NEXT GENERATION VETERAN FUND,O,1727137.0,1433907.57,OTHER,2886768.0,0.0,1.0,DEM
C00878520,"MOMS FOR SAFE NEIGHBORHOODS, INC.",O,1035000.46,794215.2,OTHER,1588430.0,0.0,1.0,DEM
C00878611,"CONSERVATIVES WITH CHARACTER, INC.",O,824339.1,680627.6,OTHER,0.0,1361254.0,1.0,REP
C00878652,MWSA INC.,O,581000.0,491326.34,OTHER,0.0,982638.0,1.0,REP
C00878678,FIGHT FOR FLORIDA PAC,O,410000.0,296427.94,OTHER,0.0,0.0,,NON_PARTISAN
C00878686,PALMETTO VALUES,O,325000.0,282897.14,OTHER,0.0,565794.0,1.0,REP
C00878710,LET FREEDOM RING PAC,O,913.0,913.0,OTHER,0.0,1826.0,1.0,REP
C00878728,DEMOCRACY WINS,O,674777.2,9904.8,OTHER,0.0,19808.0,1.0,REP
C00878801,PRESERVE AMERICA PAC,O,114790325.96,112321879.52,OTHER,224533752.0,110000.0,0.9990206716276712,DEM
C00878926,HIP HOP FOR AMERICA,O,,,OTHER,,,,
C00879072,OKLAHOMA VICTORY COMMITTEE,O,320450.0,51050.0,OTHER,100000.0,2100.0,0.9588638589618022,DEM
C00879080,CITIZENS AGAINST AIPAC CORRUPTION,O,61862.66,13978.79,OTHER,27954.0,0.0,1.0,DEM
C00879114,OKLAHOMA VICTORY COMMITTEE,O,0.0,0.0,OTHER,,,,
C00879122,CONSERVLA,O,33200.0,21749.55,OTHER,14006.0,29490.0,0.3559867574029796,BIPARTISAN
C00879148,DOMINICAN AMERICAN COALITION,O,0.0,0.0,OTHER,,,,
C00879189,PROTECT OUR CHILDREN PAC,O,27739.48,24000.0,OTHER,0.0,48000.0,1.0,REP
C00879205,TENNESSEE RISE PAC,O,111800.0,0.0,OTHER,,,,
C00879304,FREE TO THRIVE PAC,O,,,OTHER,,,,
C00879312,AZ PROGRESSIVE FUTURE,O,47726.4,32997.48,OTHER,65994.0,0.0,1.0,DEM
C00879361,COMMUNITY WORKS,O,0.0,0.0,OTHER,,,,
C00879379,PENINSULA NEIGHBORS PAC,O,247500.0,219946.44,OTHER,447532.0,0.0,1.0,DEM
C00879460,WHY DIDN'T YOU TESTIFY DONNIE?  CHICKENSHIT? COWARD?  PUSSY?  ALL OF THE ABOVE?,O,,,OTHER,,,,
C00879478,BLACK ACTION NOW,O,,,OTHER,,,,
C00879486,PROTECT AMERICAN DEMOCRACY PAC,O,,,OTHER,,,,
C00879494,OUR MOTHER THE SEA,O,,,OTHER,,,,
C00879510,AMERICA PAC,O,263494648.67,173734996.5,OTHER,148449826.0,197608618.0,0.14205343881162455,BIPARTISAN
C00879643,BFD PAC,O,100000.0,0.0,OTHER,,,,
C00879650,WOMEN UNITED FOR AMERICA,O,37000.0,0.0,OTHER,,,,
C00879676,AMERICAN FREEDOM COALITION PAC,O,20000.0,18500.0,OTHER,0.0,37000.0,1.0,REP
C00879726,CONSERVATIVE LEADERSHIP ACTION INC,O,0.0,0.0,OTHER,,,,
C00879742,DONNIE YOUR CROWDS ARE AS TINY AS YOUR MINI MUSHROOM PENIS,O,,,OTHER,,,,
C00879783,INDEPENDENT,U,,,OTHER,,,,
C00852855,THE WAY FORWARD,O,,,OTHER,,,,
C00852954,VOLUNTEER FIRE FIGHTERS OF AMERICA,O,,,OTHER,,,,
C00852996,"BETTER AMERICA UNDER CONSERVATIVES PAC, INC.",O,66000.0,42050.0,OTHER,0.0,84100.0,1.0,REP
C00853028,GOVERNMENT RESPONSIBILITY AND INTEGRITY FOR TENNESSEE (GRIT PAC),O,0.0,0.0,OTHER,,,,
C00853119,VICTORY INCLUDES ACCOUNTABILITY BELIEVABILITY LEADERSHIP AND ELECTABILITY PAC (VIABLE PAC),O,83500.0,65000.0,OTHER,129990.0,0.0,1.0,DEM
C00853127,77 STRONG COMMITTEE,O,0.0,0.0,OTHER,,,,
C00853275,SAVE OUR DREAM PAC,O,,,OTHER,,,,
C00853382,MICHIGAN'S KEY ELECTION PAC,O,0.0,0.0,OTHER,,,,
C00853390,SURGEONS FUTURE PAC,O,,,OTHER,,,,
C00853432,ONE LEVEL HIGHER,O,,,OTHER,,,,
C00853440,STOP AI,O,,,OTHER,,,,
C00853523,"VOTE PLANNED PARENTHOOD NORTHERN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD NORTHERN CA ACTION FUND",O,123305.48,88309.38,OTHER,220942.0,37408.0,0.7104083607509193,BIPARTISAN
C00853556,HOME OWNERS AMERICA STAND UP,O,,,OTHER,,,,
C00853770,A STRONG INNOVATION ECONOMY REQUIRES STRONG IP PROTECTION,O,950024.06,790960.91,OTHER,0.0,1087518.0,1.0,REP
C00853861,"GLCF, INC.",O,22577434.63,21184890.58,OTHER,8977120.0,33392648.0,0.5762488007958882,BIPARTISAN
C00853879,FREEDOM-FOUNDATION,O,0.0,0.0,OTHER,,,,
C00853911,CENTRAL FLORIDA SOLUTIONS,O,17500.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00854042,DOWDMOCRACY,O,0.0,0.0,OTHER,,,,
C00854059,ONE GIANT LEAP PAC,O,2180677.5,100000.0,OTHER,200000.0,0.0,1.0,DEM
C00854182,FORWARD MOTION PAC,O,5000.0,0.0,OTHER,,,,
C00854190,FOUNDING PRINCIPLES,O,15025.0,0.0,OTHER,,,,
C00864348,INTEGRITY LEADERSHIP FUND,O,1615005.0,1098457.31,OTHER,0.0,2195910.0,1.0,REP
C00864397,TAXPAYERS FOR DEMOCRACY PAC,O,200.0,0.0,OTHER,,,,
C00864413,SUNSHINEONEARTH.COM,O,,,OTHER,,,,
C00864421,MINNESOTA DEMOCRATIC ACTION PAC,O,57044.0,8583.93,OTHER,0.0,0.0,,NON_PARTISAN
C00864561,THE ROAR PAC,O,2898.73,0.0,OTHER,,,,
C00864587,NEW SOLUTIONS FOR SILICON VALLEY,O,0.0,0.0,OTHER,,,,
C00864850,VIRGINIA ACTION PAC,O,0.0,0.0,OTHER,,,,
C00864926,AMERICA LEADS ACTION INC.,O,10264548.13,9635813.37,OTHER,0.0,15357750.0,1.0,REP
C00865055,SECURE NYS PAC,O,1556000.0,1457640.5,OTHER,2915280.0,70000.0,0.9531032264980169,DEM
C00865105,TEXANS FOR CONSERVATIVE LEADERSHIP,O,0.0,0.0,OTHER,,,,
C00865139,AMERICANS AGAINST CORRUPTION PAC,O,2000.0,0.0,OTHER,,,,
C00865147,PROGRESSIVES FOR DEMOCRACY PAC,O,25.0,0.0,OTHER,,,,
C00865238,TAXPAYERS AGAINST WOKENESS,O,62500.0,51656.37,OTHER,0.0,64836.0,1.0,REP
C00865246,FIGHTING FOR CALIFORNIANS,O,280000.0,255663.47,OTHER,513248.0,0.0,1.0,DEM
C00865352,NEW LEADERS 2024,O,1846092.73,72330.82,OTHER,43330.0,72572.0,0.2522993563527808,BIPARTISAN
C00865360,HEARTLAND PEOPLE'S PAC,O,0.0,0.0,OTHER,,,,
C00865444,WINSENATE,O,313145191.37,311285589.2,OTHER,48452998.0,574117896.0,0.8443454441350738,REP
C00865527,TRUE RED AMERICA,O,,,OTHER,,,,
C00879924,THE PAC OF RHS WTP,O,,,OTHER,,,,
C00879965,DRIVING FORCE ACTION,O,1099475.36,599900.0,OTHER,1132600.0,67200.0,0.8879813302217037,DEM
C00879973,DEMOCRACY 2025,O,2132395.0,1233000.0,OTHER,2666000.0,0.0,1.0,DEM
C00880013,SUNSHINEONEARTH.COMI,O,0.0,0.0,OTHER,,,,
C00880054,TRUE AMERICA,O,2500.0,0.0,OTHER,,,,
C00880187,FAIR WISCONSIN FEDERAL PAC,O,205100.0,190000.81,OTHER,201030.0,178962.0,0.058074906840144006,BIPARTISAN
C00880328,TRI-COUNTY SPAC,O,,,OTHER,,,,
C00880385,SHIFTY PAC,O,0.0,0.0,OTHER,,,,
C00880393,AMERICANS FOR ALTERNATIVES,O,,,OTHER,,,,
C00880401,RETIRED DEMS 2024,O,2643824.83,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00880427,FAIR TAX ACTION FUND,O,0.0,0.0,OTHER,,,,
C00880450,OHIO RIVER PAC,O,0.0,0.0,OTHER,,,,
C00880468,THE MIDWEST CENTER FOR LAW AND ORDER PAC,O,0.0,0.0,OTHER,,,,
C00880476,UPSTATE PATRIOTS PAC,O,0.0,0.0,OTHER,,,,
C00880484,SAVE OUR NATION,O,500.0,0.0,OTHER,,,,
C00880526,ABRAHAM PAC,O,0.0,0.0,OTHER,,,,
C00880559,WORKING CLASS ACTION FUND,O,115500.0,12400.0,OTHER,0.0,24800.0,1.0,REP
C00880641,YOUNG MEN RESEARCH INITIATIVE,O,19731.37,0.0,OTHER,,,,
C00880682,PIVOT VICTORY FUND,O,164301.0,137043.6,OTHER,434086.0,0.0,1.0,DEM
C00880690,FIX OUR CITY DIFFERENT,O,31898.04,0.0,OTHER,,,,
C00880765,A BETTER WISCONSIN TOGETHER ACTION,O,5373352.96,5083561.49,OTHER,1661886.0,8570966.0,0.6751861553357754,BIPARTISAN
C00880773,AMERICA'S FIREBRAND PAC,O,0.0,0.0,OTHER,,,,
C00880815,GREATER GEORGIA ACTION,O,276800.42,93672.0,OTHER,159244.0,28094.0,0.7000715284672624,BIPARTISAN
C00880831,ONE NEW JERSEY UNITED,O,636886.08,0.0,OTHER,,,,
C00880849,VIRGINIANS AGAINST SEXUAL ASSAULT PAC,O,19030.22,13673.4,OTHER,27346.0,0.0,1.0,DEM
C00880906,UNITED 2024,O,730850.0,649577.69,OTHER,649576.0,649576.0,0.0,BIPARTISAN
C00881011,UNITY & JUSTICE FUND,O,113085.85,13628.01,OTHER,17340.0,45776.0,0.4505355218961911,BIPARTISAN
C00881102,RESTORE INTEGRITY PAC,O,0.0,0.0,OTHER,,,,
C00881250,MAKE BITCOIN GREAT AGAIN,O,,,OTHER,,,,
C00881276,SAVE URBAN AMERICA VICTORY FUND,O,0.0,0.0,OTHER,,,,
C00881284,51 PERCENT PAC,O,3.0,0.0,OTHER,,,,
C00736041,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,O,465021.81,0.0,OTHER,,,,
C00736140,HOLD THE LINE PAC,O,40115.0,26800.0,OTHER,0.0,53600.0,1.0,REP
C00736637,COMMITTEE TO PROTECT HEALTH CARE PAC,O,705684.58,418124.02,OTHER,495332.0,340896.0,0.18468168968271811,BIPARTISAN
C00654608,SPIRIT OF 1776,O,378837.75,18430.96,OTHER,36860.0,0.0,1.0,DEM
C00654665,MINNESOTANS FOR REAL REPRESENTATION,O,0.11,0.0,OTHER,,,,
C00654764,AMERICAN VALUES FIRST,O,725300.0,7858.48,OTHER,0.0,15714.0,1.0,REP
C00692467,FOUR MORE YEARS PAC,O,345993.0,100000.0,OTHER,200000.0,0.0,1.0,DEM
C00653386,"US VETERANS ASSISTANCE FOUNDATION, PAC",O,4246.0,0.0,OTHER,,,,
C00737411,THE GOVERNING MAJORITY FUND,O,675000.0,496758.8,OTHER,977456.0,16032.0,0.9677258306089254,DEM
C00737890,CAROLINA BLUE,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00738104,AMERICA'S PARTNERSHIP FOR PUBLIC SAFETY,O,0.0,0.0,OTHER,,,,
C00693382,DEMOCRACY PAC,O,71615657.96,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00693606,GEORGIA ACTION FUND,O,0.0,0.0,OTHER,,,,
C00693838,"MORE JOBS, LESS GOVERNMENT",O,22189742.0,19943506.23,OTHER,25854694.0,13943590.0,0.2992868737757638,BIPARTISAN
C00715433,CONSTITUTIONAL LEADERSHIP PAC,O,1869852.85,184250.0,OTHER,0.0,291500.0,1.0,REP
C00715862,MOUNTAINEER PAC INC.,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00738815,TAKEACTION MN FEDERAL FUND,O,185877.46,181367.93,OTHER,65378.0,0.0,1.0,DEM
C00739367,LIBERTY INITIATIVE SUPERPAC,O,0.0,0.0,OTHER,,,,
C00739557,ASIAN AMERICAN ADVOCACY FUND PAC,O,636161.96,428067.78,OTHER,855978.0,0.0,1.0,DEM
C00739565,JERSEY REAL,O,305000.0,231137.09,OTHER,192870.0,62738.0,0.5091076961597446,BIPARTISAN
C00695080,BATTERYPAC,O,0.0,0.0,OTHER,,,,
C00695346,FIELD TEAM 6 FEC,O,4287299.51,0.0,OTHER,,,,
C00695528,AMERICA'S FUTURE MAJORITY FUND,O,2200341.26,2129640.59,OTHER,4259278.0,0.0,1.0,DEM
C00716704,PROTECT AND SERVE PAC,O,127963.67,96927.02,OTHER,96922.0,96922.0,0.0,BIPARTISAN
C00716951,SPANKTHEDONKEYPAC.COM,O,0.0,0.0,OTHER,,,,
C00716969,IMAGINEPAC.COM,O,0.0,0.0,OTHER,,,,
C00717199,1619 PAC,O,,,OTHER,,,,
C00717223,HEARTLAND USA PAC,O,3300.0,0.0,OTHER,,,,
C00740415,FOR THE MANY ACTION,O,170205.16,0.0,OTHER,,,,
C00740514,CONCERNED CITIZEN,O,20423.27,19826.13,OTHER,11110.0,21322.0,0.3148741983226443,BIPARTISAN
C00662072,DRAIN THE DC SWAMP PAC,O,48288.05,67600.37,OTHER,0.0,135200.0,1.0,REP
C00662221,HOUSE FREEDOM ACTION,O,4247699.41,3468250.92,OTHER,2154592.0,3505052.0,0.23861218126087083,BIPARTISAN
C00696658,OPENSOURCEMT,O,0.0,0.0,OTHER,,,,
C00697003,MAD AS HELL PAC,O,0.0,0.0,OTHER,,,,
C00718353,MILLIONS OF MICHIGANIANS,O,4290745.8,4162190.59,OTHER,4269356.0,4055020.0,0.025747996005946874,BIPARTISAN
C00718593,DEFEND TEXAS FUND,O,141124.55,91892.76,OTHER,100000.0,83780.0,0.08825769942322342,BIPARTISAN
C00741710,"NRA VICTORY FUND, INC.",O,33439.05,0.0,OTHER,,,,
C00741769,STRATEGIC VICTORY FUND IE PAC,O,15499210.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",O,209025.14,70635.58,OTHER,203754.0,43768.0,0.6463506274189769,BIPARTISAN
C00742130,LATINO VOTE FOR AMERICA PAC,O,9010.35,6000.0,OTHER,12000.0,0.0,1.0,DEM
C00742296,CONSERVATIVE ACTION FUND,O,127863.15,0.0,OTHER,,,,
C00663237,OHIOANS FOR PARENTAL CHOICE,O,25000.0,0.0,OTHER,,,,
C00663724,PLANNED PARENTHOOD VOTES OHIO,O,391531.4,172.49,OTHER,128.0,0.0,1.0,DEM
C00663831,REAL AMERICA UNITED PAC,O,0.0,0.0,OTHER,,,,
C00663898,WEST VIRGINIA FREEDOM BUILDERS INC,O,192282.0,0.0,OTHER,,,,
C00697979,FREEDOM AND OPPORTUNITY PAC,O,0.0,0.0,OTHER,,,,
C00698126,1820 PAC,O,0.0,0.0,OTHER,,,,
C00719781,STAND WITH COREY,O,0.0,0.0,OTHER,,,,
C00720029,EVERYDAY PEOPLE,O,4757325.74,281485.92,OTHER,549304.0,186284.0,0.4935099539416086,BIPARTISAN
C00744714,FREEDOM AND PROSPERITY FUND,O,100.0,0.0,OTHER,,,,
C00744789,AMERICA'S PROGRESSIVE PROMISE PAC,O,0.0,0.0,OTHER,,,,
C00744813,DEMOCRATIC PROGRESS,O,63287.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00744821,SAVE DEMOCRACY IN AMERICA,O,141023.25,0.0,OTHER,,,,
C00745182,IRANIAN AMERICANS FOR PEACE,O,3500.0,0.0,OTHER,,,,
C00745208,USA FREEDOM FUND,O,205707.31,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00670208,CHANGE CALIFORNIA NOW,O,0.0,0.0,OTHER,,,,
C00699603,OHIO STRONG ACTION,O,43025.0,0.0,OTHER,0.0,18000.0,1.0,REP
C00699801,VETERANS AID PAC,O,1554740.44,400056.08,OTHER,452294.0,450342.0,0.002162555005561489,BIPARTISAN
C00721688,FLORIDA HOMEOWNERS PROTECTION POLITICAL ACTION COMMITTEE,O,0.0,0.0,OTHER,,,,
C00721696,OUR WAY OF LIFE PAC,O,0.0,0.0,OTHER,,,,
C00750505,STANDING WITH CONSERVATIVES,O,712960.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00750554,MADAM FOR AMERICA,O,,,OTHER,,,,
C00750695,CITIZENS FOR CHANGE PAC,O,0.0,0.0,OTHER,,,,
C00750786,IMMIGRANT POWER PAC,O,145258.41,0.0,OTHER,,,,
C00750943,MICHIGANWORKS,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00701656,ENGAGE TEXAS,O,28.05,0.0,OTHER,,,,
C00701797,EQUALITY CALIFORNIA VOTES,O,872743.0,791450.0,OTHER,1824896.0,194000.0,0.8078157567304111,DEM
C00701805,AWAKE CAROLINA,O,279135.0,474538.41,OTHER,0.0,949066.0,1.0,REP
C00701821,THE MAINE WAY PAC,O,0.0,0.0,OTHER,,,,
C00722884,LGBTQ CONNECTION PAC,O,144745.0,0.0,OTHER,,,,
C00722975,MAJORITY WV INC.,O,0.36,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00723098,SUPERMAJORITY PAC,O,150000.0,0.0,OTHER,,,,
C00723148,VISUAL DISOBEDIENCE CAMPAIGN COMMITTEE,O,,,OTHER,,,,
C00755793,OUR AMERICA,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00755850,DEFEND AMERICAS HABITATS LLC,O,603.54,0.0,OTHER,,,,
C00755942,DEMOCRACY PRESERVATION INITIATIVE,O,10542.18,0.0,OTHER,,,,
C00756056,PROTECT THE VOTE,O,1045333.0,44849.99,OTHER,89698.0,0.0,1.0,DEM
C00756163,UNITE FOR COLORADO ACTION,O,0.0,0.0,OTHER,,,,
C00756304,MARVIN LUCAS SUPERPAC,O,11605.0,0.0,OTHER,,,,
C00756452,LOVE TODAY CO - POSITIVE ACTION COMMITTEE,O,2045.0,0.0,OTHER,,,,
C00677427,MARYLAND FAMILIES FIRST,O,1295.5,0.0,OTHER,,,,
C00677484,MAKE OUR VOICES EDUCATIONALLY SUPPORTIVE (AKA) M.O.V.E.S,O,,,OTHER,,,,
C00703082,ARTISTS UNITED FOR CHANGE,O,722377.05,626210.0,OTHER,0.0,1252420.0,1.0,REP
C00724138,"SERVING FOR FREEDOM PAC, INC.",O,0.0,0.0,OTHER,,,,
C00724203,SOMOS PAC,O,22707438.88,20440190.56,OTHER,40027090.0,853206.0,0.9582583257224948,DEM
C00724633,AMERICANS FOR GLOBAL ENGAGEMENT,O,3205.06,0.0,OTHER,,,,
C00746040,OUR VALUES PAC,O,639687.43,0.0,OTHER,,,,
C00746099,REMOVE THAT IDIOT,O,,,OTHER,,,,
C00746107,PROGRESSNOW AZ - FEDERAL,O,4352117.42,2095787.18,OTHER,2067546.0,2187200.0,0.02812247781653711,BIPARTISAN
C00746255,REAL POLITICS OC,O,13927.9,0.0,OTHER,,,,
C00746479,IMA,O,,,OTHER,,,,
C00746560,ONE COUNTRY FUND,O,202213.0,0.0,OTHER,13000.0,0.0,1.0,DEM
C00746594,SALVEMOS A PUERTO RICO,O,0.0,0.0,OTHER,,,,
C00746628,FUTURE PROGRESS,O,400000.0,380000.0,OTHER,100000.0,660000.0,0.7368421052631579,BIPARTISAN
C00746719,DOCTORS IN POLITICS,O,32813.61,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00679795,KENTUCKY PATRIOT PAC,O,0.0,0.0,OTHER,,,,
C00705038,DEFEND CONSERVATIVES PAC,O,0.0,0.0,OTHER,,,,
C00725994,TFY PAC,O,,,OTHER,,,,
C00726208,UNITED WE WIN SUPER PAC,O,0.0,0.0,OTHER,,,,
C00751859,LOCKE & KEY PAC,O,70000.0,30400.0,OTHER,0.0,0.0,,NON_PARTISAN
C00751867,BUILD YOUR BETTER FUTURE,O,0.0,0.0,OTHER,,,,
C00752048,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA POLITICAL FUND,O,10003000.0,2786934.92,OTHER,4166226.0,1407544.0,0.49494004955353377,BIPARTISAN
C00752089,ARIZONA REPUBLICANS WHO BELIEVE IN TREATING OTHERS WITH RESPECT,O,494643.18,474062.76,OTHER,948106.0,0.0,1.0,DEM
C00752147,MAINE PEOPLE,O,0.0,0.0,OTHER,,,,
C00752378,OUR FUTURE UNITED,O,731763.0,532675.0,OTHER,605350.0,0.0,1.0,DEM
C00680926,PATIENTS FOR AFFORDABLE DRUGS ACTION,O,1.61,0.0,OTHER,,,,
C00681015,CIVIC,O,1371.7,0.0,OTHER,,,,
C00706465,"DEMOCRACYONE,INC.",O,0.0,0.0,OTHER,,,,
C00727065,BRONX UNITED,O,,,OTHER,,,,
C00727602,MAKING CONGRESS GREAT AGAIN,O,200.0,0.0,OTHER,,,,
C00727719,TRANSPORT WORKERS UNION VOICE,O,1355560.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00757294,INDEPENDENT ALASKA,O,461567.42,410643.28,OTHER,944086.0,0.0,1.0,DEM
C00757542,OUR CITY OUR FUTURE PAC,O,,,OTHER,,,,
C00757666,WIN AMERICA BACK PAC,O,0.0,0.0,OTHER,,,,
C00757724,"COMMONWEALTH EDUCATIONAL OPPORTUNITIES PAC, INC.",O,64121.23,0.0,OTHER,,,,
C00757757,STAR POWER PAC,O,0.0,0.0,OTHER,,,,
