CMTE_ID,CMTE_NM,TTL_RECEIPTS,TTL_DISBURSEMENTS,MEGADONOR_RECEIPTS,MEGADONOR_DEPENDENCY,DEPENDENCY_CLASS,PTY_GROUP
C00875005,PROGRESS FOR ALABAMA,65500.0,46600.0,0.0,0.0,BROAD_BASED,DEM
C00875039,HIGH PLAINS PAC,1396331.35,947440.0,0.0,0.0,BROAD_BASED,REP
C00875120,CONSERVATIVES MARCH ON,8341.0,0.0,,0.0,BROAD_BASED,
C00875179,REPUBLICAN ASSEMBLY INDIANA SOUTHWEST (RAINS),11836.0,0.0,,0.0,BROAD_BASED,
C00875278,LAST FRONTIER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00875328,TRUE PATRIOTS PA,100000.0,91296.65,0.0,0.0,BROAD_BASED,REP
C00875351,GAVEL PAC,,,,0.0,BROAD_BASED,
C00875427,THE COURT OF DIVINE JUSTICE,,,,0.0,BROAD_BASED,
C00875443,ALLIANCE FOR BLACK EQUALITY,206054.5,90000.0,0.0,0.0,BROAD_BASED,REP
C00875450,CENTER FORWARD INITIATIVE INC,427000.0,391272.8,391265.0,1.0,MEGADONOR_DEPENDENT,REP
C00875476,DON'T STOP GET IT GET IT SUPER PAC,,,,0.0,BROAD_BASED,
C00875526,MAKE DC LISTEN PAC,988700.0,945915.08,743477.0,0.7859879439357066,MEGADONOR_DEPENDENT,REP
C00875575,PATRIOT PAC FOR AMERICA,,,,0.0,BROAD_BASED,
C00838706,MICHIGANDERS FOR ECONOMIC PROSPERITY,0.0,0.0,,0.0,BROAD_BASED,
C00838722,PARENTS' VOICES MATTER,110697.2,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00838789,"PEACE, PROSPERITY AND PURPOSE FOR THE PEOPLE",20000.0,0.0,,0.0,BROAD_BASED,
C00838821,WOMEN IMPACTING THE NATION,1691.08,0.0,,0.0,BROAD_BASED,
C00839035,AMERICANS FOR COMMON SENSE CHANGE,,,,0.0,BROAD_BASED,
C00839076,NEW AGE LIBERALS,,,,0.0,BROAD_BASED,
C00839159,TEAM WEST VIRGINIA,2541200.0,708842.18,34000.0,0.047966164103533555,BROAD_BASED,REP
C00839167,"ANTI-ROBOCALLING ROBOCALLING PAC, INC.",1052.0,0.0,,0.0,BROAD_BASED,
C00839217,AMERICANS FOR TRANSPORTATION REFORM INC.,25000.0,0.0,,0.0,BROAD_BASED,
C00839266,AMERICA FIRST NEVADA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00839431,RED HAT PAC,,,,0.0,BROAD_BASED,
C00839464,COMMITTED TO AMERICA PAC,5378938.5,3075231.22,2351248.0,0.7645777998610833,MEGADONOR_DEPENDENT,REP
C00839514,"OUR NM FUTURE PAC, INC.",0.0,0.0,,0.0,BROAD_BASED,
C00839530,GREAT NEW HAMPSHIRE,,,,0.0,BROAD_BASED,
C00839647,RFKJRPAC,,,,0.0,BROAD_BASED,
C00839712,THE VALLEY FORGE PROJECT,1205.0,0.0,,0.0,BROAD_BASED,
C00858407,AMERICANS CAN HANDLE DISCLOSURE PAC,,,,0.0,BROAD_BASED,
C00858464,JENNIFER VERBEL,,,,0.0,BROAD_BASED,
C00858563,KEEP OKLAHOMA SAFE,0.0,0.0,,0.0,BROAD_BASED,
C00858670,FIGHTING 4 ONE AMERICA PAC,298500.0,0.0,,0.0,BROAD_BASED,
C00858712,POWERTU,,,,0.0,BROAD_BASED,
C00858779,"WE DESERVE BETTER, INC.",5230656.84,2905066.39,2945835.0,0.8497651620615431,MEGADONOR_DEPENDENT,DEM
C00858837,OHIO CONSERVATIVES FOR A CHANGE,0.0,0.0,,0.0,BROAD_BASED,
C00858852,NRRC,125505.21,0.0,0.0,0.0,BROAD_BASED,REP
C00858894,THE DISTRICT PAC INC.,13842.03,0.0,,0.0,BROAD_BASED,
C00858910,EAGLES ROAR PAC LLC,,,,0.0,BROAD_BASED,
C00859355,BATTLEGROUND NEW YORK,7738434.79,5851515.84,3781146.0,0.4854439207461554,MEGADONOR_INFLUENCED,DEM
C00859363,OUR VOTES OUR FUTURE PAC,,,,0.0,BROAD_BASED,
C00859371,REWILDING ACTION FUND,10000.0,0.0,,0.0,BROAD_BASED,
C00859611,RING THE BELL,169650.0,114349.89,0.0,0.0,BROAD_BASED,DEM
C00859652,28TH AMENDMENT PAC,,,,0.0,BROAD_BASED,
C00859660,NEW DEMOCRAT MAJORITY,989056.75,741088.11,590284.0,0.7965142952755693,MEGADONOR_DEPENDENT,DEM
C00859777,MINORITY EMPOWERMENT PAC,,,,0.0,BROAD_BASED,
C00875625,WIN FOR DEMOCRACY PAC,150000.0,27655.0,0.0,0.0,BROAD_BASED,DEM
C00875690,COUNT THE VOTE,318112.5,0.0,,0.0,BROAD_BASED,
C00875708,VOTERS UNITED FOR PROGRESS,,,,0.0,BROAD_BASED,
C00875773,OLD LINE LEADERSHIP PAC,15000.0,0.0,,0.0,BROAD_BASED,
C00875815,CALIFORNIANS FOR CHOICE,6181944.33,1929315.92,1818951.0,0.9244088629769613,MEGADONOR_DEPENDENT,REP
C00875831,SAN FRANCISCANS FOR PROGRESS,0.0,0.0,,0.0,BROAD_BASED,
C00875856,COMMONWEALTH UNITY FUND,2623999.79,2111275.41,1539332.0,0.7291023886096993,MEGADONOR_DEPENDENT,BIPARTISAN
C00876045,COMMON COUNCILS PAC,100.0,0.0,,0.0,BROAD_BASED,
C00876078,KDH FOR THE PEOPLE,,,,0.0,BROAD_BASED,
C00876094,UNITY FIRST PAC,768000.0,490000.0,0.0,0.0,BROAD_BASED,REP
C00876128,COMMON SENSE COMMON GROUND PAC,116663.0,97823.0,50000.0,0.46894637129297895,MEGADONOR_INFLUENCED,DEM
C00876136,DEMOCRATS FOR TEXAS,,,,0.0,BROAD_BASED,
C00876177,ENCINITAS CITIZEN REVIEW PANEL,13150.0,1108.0,0.0,0.0,BROAD_BASED,NON_PARTISAN
C00876185,"COMMUNITY FIRST ACTION NETWORK, INC.",0.0,0.0,,0.0,BROAD_BASED,
C00876409,NHA ACTION,14562400.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00876482,RETIRE CAREER POLITICIANS,18499651.33,17175380.13,16403323.0,0.9486776810894489,MEGADONOR_DEPENDENT,REP
C00876565,LEADERSHIP FOR OREGON VALUES FUND,5144.61,0.0,,0.0,BROAD_BASED,DEM
C00876623,COLORADO CONSERVATIVE ACTION,6500.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00876649,REJECT AIPAC PAC,1260.0,0.0,,0.0,BROAD_BASED,
C00876656,A SAFER STRONGER OREGON PAC,93791.02,77040.0,0.0,0.0,BROAD_BASED,DEM
C00876854,BARDO,215471.5,172790.48,0.0,0.0,BROAD_BASED,DEM
C00850016,HOUSTONIANS FOR CLEAN WATER,0.0,0.0,,0.0,BROAD_BASED,
C00850032,DEPROGRAM AMERICA,127029.47,16144.55,0.0,0.0,BROAD_BASED,REP
C00850040,"FREE AND FAIR PAC, INC.",1750000.0,0.0,,0.0,BROAD_BASED,
C00850081,JERSEY DESERVES BETTER PAC,101000.0,87469.75,0.0,0.0,BROAD_BASED,REP
C00850115,SECURE FUTURE USA,0.0,0.0,,0.0,BROAD_BASED,
C00850123,TAB PAC,0.0,0.0,,0.0,BROAD_BASED,
C00850172,NUCLEEN,,,,0.0,BROAD_BASED,
C00850438,LEADERS IN ACTION,0.0,0.0,,0.0,BROAD_BASED,
C00850453,PEOPLE OVER PROFITS,525.0,0.0,,0.0,BROAD_BASED,
C00850487,CONSERVATIVE LEADERS OF AMERICA,45600.0,40697.26,0.0,0.0,BROAD_BASED,REP
C00850602,NC ALLIANCE OF FAMILIES,0.0,0.0,,0.0,BROAD_BASED,
C00850628,FREEDOM WINS,0.0,0.0,,0.0,BROAD_BASED,
C00850693,GEORGIA JOBS AND SECURITY PAC,0.0,0.0,,0.0,BROAD_BASED,
C00850818,CONNECTICUT VOTER PROJECT,,,,0.0,BROAD_BASED,
C00850875,INDEPENDENT1,,,,0.0,BROAD_BASED,
C00850941,EKKLESIA NATION,,,,0.0,BROAD_BASED,
C00851014,CAMPAIGN FOR A BETTER SOCIETY,100.0,0.0,,0.0,BROAD_BASED,
C00851022,FIGHTING FOR THE 49TH,0.0,0.0,,0.0,BROAD_BASED,
C00851030,A LOT OF PEOPLE WHO HATE TED CRUZ,,,,0.0,BROAD_BASED,
C00851071,CURE USA,,,,0.0,BROAD_BASED,
C00851188,EBON EAGLE PROJECT,0.0,0.0,,0.0,BROAD_BASED,
C00851196,AMELIO RENTERIA,,,,0.0,BROAD_BASED,
C00851212,WE THE PEOPLE,,,,0.0,BROAD_BASED,
C00851279,VICTORY COALITION,9600.0,4360.5,0.0,0.0,BROAD_BASED,DEM
C00851394,WOOD-WITTEN CITIZENS FOR SCHOOL DISTRICT REORGANIZATION,,,,0.0,BROAD_BASED,
C00859918,BLUE VALUES,5.0,0.0,,0.0,BROAD_BASED,
C00859926,REVEAL REALITY,,,,0.0,BROAD_BASED,
C00859991,DEFEND DEMOCRACY USA,,,,0.0,BROAD_BASED,
C00860015,CITIZENS FOR TRUTH AND JUSTICE INC,3002.0,0.0,,0.0,BROAD_BASED,
C00860056,GOVERNING FOR GOOD,0.0,0.0,,0.0,BROAD_BASED,
C00860106,SOUTHERN OHIO CONSERVATIVES PAC,96000.0,80059.6,0.0,0.0,BROAD_BASED,REP
C00860114,OHIO VALLEY CONSERVATIVES,0.0,0.0,,0.0,BROAD_BASED,
C00860148,WEST MICHIGAN FOR CHANGE,1000000.0,788746.59,473544.0,0.6003788311006641,MEGADONOR_DEPENDENT,REP
C00860155,MONTANA OUTDOOR VALUES ACTION FUND,5272011.31,5041597.05,4273395.0,0.8476279223650144,MEGADONOR_DEPENDENT,DEM
C00860163,DEMOCRATS 2024,4542418.92,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00860205,IMPERIALIST PARTY,,,,0.0,BROAD_BASED,
C00860312,AMERICA FIRST NORTH CAROLINA,90000.0,67736.53,0.0,0.0,BROAD_BASED,REP
C00860403,STAND FOR US,0.0,0.0,,0.0,BROAD_BASED,
C00860411,FREEDOM FOR THE PEOPLE PAC,223150.0,120000.0,0.0,0.0,BROAD_BASED,DEM
C00860452,AAPI POWER PAC,2536.96,0.0,,0.0,BROAD_BASED,
C00860460,STAND FOR KANSAS,45500.0,0.0,,0.0,BROAD_BASED,
C00861195,"MOMS FOR 3SUMS, RAPE, ABORTION, FRAUD AND HYPOCRISY",,,,0.0,BROAD_BASED,
C00877027,THE SENECA PROJECT INC,554833.02,32825.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00877068,FAMILIES FOR A SAFE NEW YORK,,,,0.0,BROAD_BASED,
C00877241,NEXT GEN HOOSIERS,19655.0,0.0,,0.0,BROAD_BASED,
C00877258,NEW HAMSHIRE VALUES PAC,0.0,0.0,,0.0,BROAD_BASED,
C00877514,CLIMATE LEADERS PAC,1000.0,0.0,,0.0,BROAD_BASED,
C00877522,STAND TALL FOR DELAWARE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00877571,AFRICAN DIASPORA COLLECTIVE POLITICAL ACTION COMMITTEE (ADCPAC),150.0,0.0,,0.0,BROAD_BASED,
C00877613,GREAT LAKES BAY REPUBLICAN PAC,,,,0.0,BROAD_BASED,
C00877647,NEW HAMPSHIRE VALUES PAC,0.0,0.0,,0.0,BROAD_BASED,
C00877654,RISING STARS OF DEMOCRACY,,,,0.0,BROAD_BASED,
C00877670,CAAG PAC,84200.0,16235.36,0.0,0.0,BROAD_BASED,REP
C00877738,THE WHITE PAPER PAC,,,,0.0,BROAD_BASED,
C00877753,AMERICAN FREEDOM PAC (AFPAC),162800.0,81767.1,81761.0,1.0,MEGADONOR_DEPENDENT,DEM
C00877761,SAEF,489948.87,0.0,,0.0,BROAD_BASED,
C00877787,SAVE OUR COUNTRY,2660407.5,2650000.0,2650000.0,1.0,MEGADONOR_DEPENDENT,REP
C00877803,GEN-Z FOR CHANGE PAC,50000.0,0.0,,0.0,BROAD_BASED,
C00877837,AMERICA PRIMUM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00877886,1000 WOMEN STRONG PAC,295000.0,131149.36,0.0,0.0,BROAD_BASED,DEM
C00877936,BLUE HORIZON ACTION,104000.0,71878.0,71878.0,1.0,MEGADONOR_DEPENDENT,DEM
C00878009,EVERYTOWN-DEMAND A SEAT PAC,8085805.47,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00878033,COUNTRY COMMUNITY HONOR,,,,0.0,BROAD_BASED,
C00878041,HEALTH EQUITY NOW,555106.0,549960.0,0.0,0.0,BROAD_BASED,DEM
C00878173,SUNSHINE STATE FUTURE FUND,75000.0,0.0,,0.0,BROAD_BASED,
C00878181,BLIND JUSTICE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00878215,KANSAS CONSERVATIVE FUND,60900.0,56183.71,0.0,0.0,BROAD_BASED,REP
C00878256,EXPOSING SLIMY POLITICIANS ENSLAVING THE WORLD,100.0,0.0,,0.0,BROAD_BASED,
C00878264,CONSERVATIVE FUTURE FUND,1614342.14,263354.26,217961.0,0.8276381890466408,MEGADONOR_DEPENDENT,REP
C00878355,SOUTH CAROLINA CONSERVATIVE LEADERSHIP FUND,10000.0,0.0,,0.0,BROAD_BASED,
C00878363,AMERICA IS OURS,0.0,0.0,,0.0,BROAD_BASED,
C00878421,FACE OF HATE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00851410,PROTECT LIBERTY PAC,563400.25,306666.0,0.0,0.0,BROAD_BASED,REP
C00851451,HONEST GOVERNMENT 24,203007.0,0.0,,0.0,BROAD_BASED,
C00851469,HUDSON FOR HIGH QUALITY SCHOOLS,,,,0.0,BROAD_BASED,
C00851584,NEW ENGAGEMENT PAC,26000.0,0.0,,0.0,BROAD_BASED,
C00851733,VOICES FOR A BETTER FUTURE PAC,409088.88,0.0,,0.0,BROAD_BASED,DEM
C00851758,TRUMP IS A POMPOUS ASS AND A GIANT PUSSY,,,,0.0,BROAD_BASED,
C00851824,STOP NEWSOM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00851873,BLOCKCHAIN FREEDOM PAC,1000.0,0.0,,0.0,BROAD_BASED,
C00852244,POLE POSITION PAC,1301000.0,920812.22,747628.0,0.8119295745891634,MEGADONOR_DEPENDENT,BIPARTISAN
C00852285,BLUE SOUTH,,,,0.0,BROAD_BASED,
C00852293,VOLUNTEER FIREFIGHTERS OF AMERICA,,,,0.0,BROAD_BASED,
C00852384,PAKISTANI AMERICAN DEMOCRAT AGAINST BULLYING,,,,0.0,BROAD_BASED,
C00852665,DARK MONEY FOR CHAOS,0.0,0.0,,0.0,BROAD_BASED,
C00863001,PROGRESS WAVE USA,,,,0.0,BROAD_BASED,
C00863084,GOOD FIGHT,3350000.0,3325728.0,3316500.0,0.9972261687301265,MEGADONOR_DEPENDENT,REP
C00863258,HEY DONNIE DUMBFUCK IF IMMIGRANTS POISONING OUR BLOOD WHY DO YOU KEEP BREEDING WITH THEM,,,,0.0,BROAD_BASED,
C00863415,"VIA POLITICAL ACTION COMMITTEE, LLC",4253.48,3700.0,0.0,0.0,BROAD_BASED,REP
C00863449,STAND TALL PAC,0.0,0.0,,0.0,BROAD_BASED,
C00863456,VIRGINIANS UNITED FOR PROGRESS,80000.0,34000.0,0.0,0.0,BROAD_BASED,DEM
C00863548,GREENPEACE USA VOTES,1474645.21,102974.41,0.0,0.0,BROAD_BASED,BIPARTISAN
C00863688,AWAKE AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00863944,OHIOANS FOR CONSERVATIVE VALUES,500000.0,0.0,,0.0,BROAD_BASED,
C00864017,NEVADA FIRST,25000.0,10750.0,0.0,0.0,BROAD_BASED,REP
C00864058,PART OF THE SOLUTION PAC,293500.0,247785.0,0.0,0.0,BROAD_BASED,DEM
C00864108,GOLDEN STATE VOICES UNITED SUPER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00864173,VIRGINIANS FOR CONSERVATIVE LEADERSHIP,76778.38,48253.77,0.0,0.0,BROAD_BASED,REP
C00864181,THE HIP HOP PARTY INC,,,,0.0,BROAD_BASED,
C00864215,RIGHT FOR NC,153031.0,141129.6,0.0,0.0,BROAD_BASED,REP
C00864272,NEXT GENERATION VETERAN FUND,1727137.0,1433907.57,800901.0,0.5548772883723251,MEGADONOR_DEPENDENT,DEM
C00878520,"MOMS FOR SAFE NEIGHBORHOODS, INC.",1035000.46,794215.2,0.0,0.0,BROAD_BASED,DEM
C00878611,"CONSERVATIVES WITH CHARACTER, INC.",824339.1,680627.6,0.0,0.0,BROAD_BASED,REP
C00878652,MWSA INC.,581000.0,491326.34,0.0,0.0,BROAD_BASED,REP
C00878678,FIGHT FOR FLORIDA PAC,410000.0,296427.94,279102.0,0.9415539070327602,MEGADONOR_DEPENDENT,NON_PARTISAN
C00878686,PALMETTO VALUES,325000.0,282897.14,12897.0,0.045589030636592115,BROAD_BASED,REP
C00878710,LET FREEDOM RING PAC,913.0,913.0,0.0,0.0,BROAD_BASED,REP
C00878728,DEMOCRACY WINS,674777.2,9904.8,0.0,0.0,BROAD_BASED,REP
C00878801,PRESERVE AMERICA PAC,114790325.96,112321879.52,112321876.0,1.0,MEGADONOR_DEPENDENT,DEM
C00878926,HIP HOP FOR AMERICA,,,,0.0,BROAD_BASED,
C00879072,OKLAHOMA VICTORY COMMITTEE,320450.0,51050.0,0.0,0.0,BROAD_BASED,DEM
C00879080,CITIZENS AGAINST AIPAC CORRUPTION,61862.66,13978.79,0.0,0.0,BROAD_BASED,DEM
C00879114,OKLAHOMA VICTORY COMMITTEE,0.0,0.0,,0.0,BROAD_BASED,
C00879122,CONSERVLA,33200.0,21749.55,0.0,0.0,BROAD_BASED,BIPARTISAN
C00879148,DOMINICAN AMERICAN COALITION,0.0,0.0,,0.0,BROAD_BASED,
C00879189,PROTECT OUR CHILDREN PAC,27739.48,24000.0,0.0,0.0,BROAD_BASED,REP
C00879205,TENNESSEE RISE PAC,111800.0,0.0,,0.0,BROAD_BASED,
C00879304,FREE TO THRIVE PAC,,,,0.0,BROAD_BASED,
C00879312,AZ PROGRESSIVE FUTURE,47726.4,32997.48,0.0,0.0,BROAD_BASED,DEM
C00879361,COMMUNITY WORKS,0.0,0.0,,0.0,BROAD_BASED,
C00879379,PENINSULA NEIGHBORS PAC,247500.0,219946.44,0.0,0.0,BROAD_BASED,DEM
C00879460,WHY DIDN'T YOU TESTIFY DONNIE?  CHICKENSHIT? COWARD?  PUSSY?  ALL OF THE ABOVE?,,,,0.0,BROAD_BASED,
C00879478,BLACK ACTION NOW,,,,0.0,BROAD_BASED,
C00879486,PROTECT AMERICAN DEMOCRACY PAC,,,,0.0,BROAD_BASED,
C00879494,OUR MOTHER THE SEA,,,,0.0,BROAD_BASED,
C00879510,AMERICA PAC,263494648.67,173734996.5,173421700.0,0.9981987817121138,MEGADONOR_DEPENDENT,BIPARTISAN
C00879643,BFD PAC,100000.0,0.0,,0.0,BROAD_BASED,
C00879650,WOMEN UNITED FOR AMERICA,37000.0,0.0,,0.0,BROAD_BASED,
C00879676,AMERICAN FREEDOM COALITION PAC,20000.0,18500.0,0.0,0.0,BROAD_BASED,REP
C00879726,CONSERVATIVE LEADERSHIP ACTION INC,0.0,0.0,,0.0,BROAD_BASED,
C00879742,DONNIE YOUR CROWDS ARE AS TINY AS YOUR MINI MUSHROOM PENIS,,,,0.0,BROAD_BASED,
C00879783,INDEPENDENT,,,,0.0,BROAD_BASED,
C00852855,THE WAY FORWARD,,,,0.0,BROAD_BASED,
C00852954,VOLUNTEER FIRE FIGHTERS OF AMERICA,,,,0.0,BROAD_BASED,
C00852996,"BETTER AMERICA UNDER CONSERVATIVES PAC, INC.",66000.0,42050.0,0.0,0.0,BROAD_BASED,REP
C00853028,GOVERNMENT RESPONSIBILITY AND INTEGRITY FOR TENNESSEE (GRIT PAC),0.0,0.0,,0.0,BROAD_BASED,
C00853119,VICTORY INCLUDES ACCOUNTABILITY BELIEVABILITY LEADERSHIP AND ELECTABILITY PAC (VIABLE PAC),83500.0,65000.0,0.0,0.0,BROAD_BASED,DEM
C00853127,77 STRONG COMMITTEE,0.0,0.0,,0.0,BROAD_BASED,
C00853275,SAVE OUR DREAM PAC,,,,0.0,BROAD_BASED,
C00853382,MICHIGAN'S KEY ELECTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00853390,SURGEONS FUTURE PAC,,,,0.0,BROAD_BASED,
C00853432,ONE LEVEL HIGHER,,,,0.0,BROAD_BASED,
C00853440,STOP AI,,,,0.0,BROAD_BASED,
C00853523,"VOTE PLANNED PARENTHOOD NORTHERN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD NORTHERN CA ACTION FUND",123305.48,88309.38,0.0,0.0,BROAD_BASED,BIPARTISAN
C00853556,HOME OWNERS AMERICA STAND UP,,,,0.0,BROAD_BASED,
C00853770,A STRONG INNOVATION ECONOMY REQUIRES STRONG IP PROTECTION,950024.06,790960.91,180000.0,0.2275718463283179,BROAD_BASED,REP
C00853861,"GLCF, INC.",22577434.63,21184890.58,21184884.0,1.0,MEGADONOR_DEPENDENT,BIPARTISAN
C00853879,FREEDOM-FOUNDATION,0.0,0.0,,0.0,BROAD_BASED,
C00853911,CENTRAL FLORIDA SOLUTIONS,17500.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00854042,DOWDMOCRACY,0.0,0.0,,0.0,BROAD_BASED,
C00854059,ONE GIANT LEAP PAC,2180677.5,100000.0,100000.0,1.0,MEGADONOR_DEPENDENT,DEM
C00854182,FORWARD MOTION PAC,5000.0,0.0,,0.0,BROAD_BASED,
C00854190,FOUNDING PRINCIPLES,15025.0,0.0,,0.0,BROAD_BASED,
C00864348,INTEGRITY LEADERSHIP FUND,1615005.0,1098457.31,0.0,0.0,BROAD_BASED,REP
C00864397,TAXPAYERS FOR DEMOCRACY PAC,200.0,0.0,,0.0,BROAD_BASED,
C00864413,SUNSHINEONEARTH.COM,,,,0.0,BROAD_BASED,
C00864421,MINNESOTA DEMOCRATIC ACTION PAC,57044.0,8583.93,8583.0,1.0,MEGADONOR_DEPENDENT,NON_PARTISAN
C00864561,THE ROAR PAC,2898.73,0.0,,0.0,BROAD_BASED,
C00864587,NEW SOLUTIONS FOR SILICON VALLEY,0.0,0.0,,0.0,BROAD_BASED,
C00864850,VIRGINIA ACTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00864926,AMERICA LEADS ACTION INC.,10264548.13,9635813.37,9296397.0,0.9647792767287243,MEGADONOR_DEPENDENT,REP
C00865055,SECURE NYS PAC,1556000.0,1457640.5,1457640.0,0.9765516132490085,MEGADONOR_DEPENDENT,DEM
C00865105,TEXANS FOR CONSERVATIVE LEADERSHIP,0.0,0.0,,0.0,BROAD_BASED,
C00865139,AMERICANS AGAINST CORRUPTION PAC,2000.0,0.0,,0.0,BROAD_BASED,
C00865147,PROGRESSIVES FOR DEMOCRACY PAC,25.0,0.0,,0.0,BROAD_BASED,
C00865238,TAXPAYERS AGAINST WOKENESS,62500.0,51656.37,0.0,0.0,BROAD_BASED,REP
C00865246,FIGHTING FOR CALIFORNIANS,280000.0,255663.47,0.0,0.0,BROAD_BASED,DEM
C00865352,NEW LEADERS 2024,1846092.73,72330.82,0.0,0.0,BROAD_BASED,BIPARTISAN
C00865360,HEARTLAND PEOPLE'S PAC,0.0,0.0,,0.0,BROAD_BASED,
C00865444,WINSENATE,313145191.37,311285589.2,309506805.0,0.9942861382787356,MEGADONOR_DEPENDENT,REP
C00865527,TRUE RED AMERICA,,,,0.0,BROAD_BASED,
C00879924,THE PAC OF RHS WTP,,,,0.0,BROAD_BASED,
C00879965,DRIVING FORCE ACTION,1099475.36,599900.0,0.0,0.0,BROAD_BASED,DEM
C00879973,DEMOCRACY 2025,2132395.0,1233000.0,0.0,0.0,BROAD_BASED,DEM
C00880013,SUNSHINEONEARTH.COMI,0.0,0.0,,0.0,BROAD_BASED,
C00880054,TRUE AMERICA,2500.0,0.0,,0.0,BROAD_BASED,
C00880187,FAIR WISCONSIN FEDERAL PAC,205100.0,190000.81,0.0,0.0,BROAD_BASED,BIPARTISAN
C00880328,TRI-COUNTY SPAC,,,,0.0,BROAD_BASED,
C00880385,SHIFTY PAC,0.0,0.0,,0.0,BROAD_BASED,
C00880393,AMERICANS FOR ALTERNATIVES,,,,0.0,BROAD_BASED,
C00880401,RETIRED DEMS 2024,2643824.83,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00880427,FAIR TAX ACTION FUND,0.0,0.0,,0.0,BROAD_BASED,
C00880450,OHIO RIVER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00880468,THE MIDWEST CENTER FOR LAW AND ORDER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00880476,UPSTATE PATRIOTS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00880484,SAVE OUR NATION,500.0,0.0,,0.0,BROAD_BASED,
C00880526,ABRAHAM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00880559,WORKING CLASS ACTION FUND,115500.0,12400.0,0.0,0.0,BROAD_BASED,REP
C00880641,YOUNG MEN RESEARCH INITIATIVE,19731.37,0.0,,0.0,BROAD_BASED,
C00880682,PIVOT VICTORY FUND,164301.0,137043.6,0.0,0.0,BROAD_BASED,DEM
C00880690,FIX OUR CITY DIFFERENT,31898.04,0.0,,0.0,BROAD_BASED,
C00880765,A BETTER WISCONSIN TOGETHER ACTION,5373352.96,5083561.49,4884484.0,0.9546671836942429,MEGADONOR_DEPENDENT,BIPARTISAN
C00880773,AMERICA'S FIREBRAND PAC,0.0,0.0,,0.0,BROAD_BASED,
C00880815,GREATER GEORGIA ACTION,276800.42,93672.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00880831,ONE NEW JERSEY UNITED,636886.08,0.0,,0.0,BROAD_BASED,
C00880849,VIRGINIANS AGAINST SEXUAL ASSAULT PAC,19030.22,13673.4,0.0,0.0,BROAD_BASED,DEM
C00880906,UNITED 2024,730850.0,649577.69,565370.0,0.870367747576881,MEGADONOR_DEPENDENT,BIPARTISAN
C00881011,UNITY & JUSTICE FUND,113085.85,13628.01,4900.0,0.15526966220926547,BROAD_BASED,BIPARTISAN
C00881102,RESTORE INTEGRITY PAC,0.0,0.0,,0.0,BROAD_BASED,
C00881250,MAKE BITCOIN GREAT AGAIN,,,,0.0,BROAD_BASED,
C00881276,SAVE URBAN AMERICA VICTORY FUND,0.0,0.0,,0.0,BROAD_BASED,
C00881284,51 PERCENT PAC,3.0,0.0,,0.0,BROAD_BASED,
C00736041,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,465021.81,0.0,,0.0,BROAD_BASED,
C00736140,HOLD THE LINE PAC,40115.0,26800.0,0.0,0.0,BROAD_BASED,REP
C00736637,COMMITTEE TO PROTECT HEALTH CARE PAC,705684.58,418124.02,161258.0,0.38567950367603093,MEGADONOR_INFLUENCED,BIPARTISAN
C00654608,SPIRIT OF 1776,378837.75,18430.96,0.0,0.0,BROAD_BASED,DEM
C00654665,MINNESOTANS FOR REAL REPRESENTATION,0.11,0.0,,0.0,BROAD_BASED,
C00654764,AMERICAN VALUES FIRST,725300.0,7858.48,0.0,0.0,BROAD_BASED,REP
C00692467,FOUR MORE YEARS PAC,345993.0,100000.0,0.0,0.0,BROAD_BASED,DEM
C00653386,"US VETERANS ASSISTANCE FOUNDATION, PAC",4246.0,0.0,,0.0,BROAD_BASED,
C00737411,THE GOVERNING MAJORITY FUND,675000.0,496758.8,0.0,0.0,BROAD_BASED,DEM
C00737890,CAROLINA BLUE,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
